bug_id,severity,spec_id,name
12696,LOW,10494,Exibir opções de filtro
12688,LOW,9078,Limite de caracteres para a inserção
12769,MEDIUM,10615,QT NF Maior que QT do Lacre
12763,LOW,10658,Funcionamento do componente de Data
12576,MEDIUM,10191,Quantidade disponível na tabela de PO for menor que  Ship Qty
12661,LOW,10513,Tamanho dos campos
12567,MEDIUM,10448,Associar um Palete a um Lacre que já tenha Paletes associados
12535,LOW,9988,Criação válida de lacres sequenciais
12616,LOW,10396,Alerta Sonoro de Palete Inexistente
12690,MEDIUM,10601,Escanear Palete que tenha itens válidos e inválidos
11538,CRITICAL,9203,Vincular conta a um gatewayGo
12793,HIGH,10540,Seriais aptos para entrar em uma nota de retorno
12631,MEDIUM,10540,Seriais aptos para entrar em uma nota de retorno
12631,MEDIUM,10463,SN que não seja de Retorno
12864,LOW,10715,Cores dos itens escaneados exibidos na tela
12861,LOW,10652,Teste exploratório na área de Tecnologia
12861,LOW,10653,Teste exploratório na área Tipos de Aparelho
12861,LOW,10654,Teste exploratório na área de Família de Aparelhos
12861,LOW,10656,Teste exploratório de Modelos de Aparelhos
12873,LOW,10441,Teste exploratório na área de Empresas
12881,LOW,10660,Teste exploratório da área de Desenvolvedores
12801,LOW,10652,Teste exploratório na área de Tecnologia
12801,LOW,10653,Teste exploratório na área Tipos de Aparelho
12801,LOW,10656,Teste exploratório de Modelos de Aparelhos
12801,LOW,10441,Teste exploratório na área de Empresas
12801,LOW,10659,Teste exploratório da área de Grupos
12801,LOW,10660,Teste exploratório da área de Desenvolvedores
12801,LOW,10661,Teste exploratório na área de 'Usuários'
12770,LOW,10622,Exibição da Tela de Alterar Senha
12859,HIGH,10719,Validações de Chave da NF
12848,HIGH,10718,Escaneamento inválido de Lacre existente
12895,LOW,10662,Teste exploratório na área de Customização
12874,HIGH,10702,Verificações ao VALIDAR
12905,LOW,10618,Exibição de Informações Pessoais de um usuário
12624,LOW,10344,Presentation of home screen components
12624,LOW,10353,Adequacy for PIXIE APP installed on the device
12829,HIGH,3973,Cadastro com dados inválidos - dados pessoais
12844,MEDIUM,10754,Edição de Informações do Usuário com Dados Inválidos
12870,MEDIUM,10754,Edição de Informações do Usuário com Dados Inválidos
12863,LOW,10746,Reposicionamento do item ao escanear
12888,LOW,10661,Teste exploratório na área de 'Usuários'
12443,LOW,10652,Teste exploratório na área de Tecnologia
12443,LOW,10654,Teste exploratório na área de Família de Aparelhos
12443,LOW,10656,Teste exploratório de Modelos de Aparelhos
12443,LOW,10441,Teste exploratório na área de Empresas
12443,LOW,10660,Teste exploratório da área de Desenvolvedores
12443,LOW,10661,Teste exploratório na área de 'Usuários'
12776,HIGH,10630,Validação do campo 'Senha Atual'
12778,HIGH,10420,Alterar senha com sucesso
12935,LOW,10941,Teste exploratório SS-Mobile
12592,LOW,9408,Ações na listagem de participantes
12907,HIGH,11150,Login e logout em abas diferentes
12630,MEDIUM,9010,Receber áudio compartilhado [Desktop]
12630,MEDIUM,8892,Funções do player de áudio para instrutor
12630,MEDIUM,11166,Receber áudio compartilhado [Mobile]
12633,MEDIUM,9010,Receber áudio compartilhado [Desktop]
12633,MEDIUM,11166,Receber áudio compartilhado [Mobile]
12633,MEDIUM,8892,Funções do player de áudio para instrutor
12612,HIGH,11149,Transmissão interrompida durante visualização de objeto 3D
12726,LOW,10315,Cadastrar Linhas
12725,CRITICAL,10317,Excluir Linhas
12753,CRITICAL,10214,Excluir Usuários
12932,MEDIUM,10941,Teste exploratório SS-Mobile
12759,MEDIUM,10204,Cadastrar Usuários
12821,MEDIUM,10204,Cadastrar Usuários
12985,LOW,9740,Função do botão Pause/Play
12965,HIGH,8646,Visualização de Objetos Tridimensionais
12936,LOW,4494,Autenticação com dados válidos
12987,LOW,7103,Opções de finalização de streaming [transmissor]
12986,MEDIUM,11202,Acessar sala com transmissão através de outra plataforma
11990,MEDIUM,9676,"Validações do campo ""nome"" 11995,HIGH,9681,""Validar detalhes de um dispositivo"
13015,LOW,10765,Limite de caracteres para os filtros
12686,MEDIUM,9070,Aplicar Filtro com valores inválidos
12686,MEDIUM,9073,Limite de caracteres para os filtros
12924,MEDIUM,6291,Visualização do Log Description - Adição
12924,MEDIUM,10741,Visualização do Log Description - Modificação
12924,MEDIUM,10745,Visualização do Log Description - Remoção
12923,LOW,6254,Log para a ação de Adição
12923,LOW,6273,Log para a ação de Modificação
12923,LOW,6274,Log para a ação de Remoção
12969,MEDIUM,6274,Log para a ação de Remoção
12902,LOW,8892,Funções do player de áudio para instrutor
12902,LOW,9015,Funções do player de áudio para aluno
13108,MEDIUM,9754,Transmissão interrompida com áudio desabilitado (treinamento)
13118,MEDIUM,9631,"Ações do filtro ""Pesquisar"" 13135,HIGH,8709,""Download de relatórios mediante aplicação de filtros"
13135,HIGH,8636,Filtrar atendimentos por proprietário
13129,LOW,11148,Redefinir permissões de dispositivos
12897,LOW,8892,Funções do player de áudio para instrutor
12897,LOW,9015,Funções do player de áudio para aluno
12933,MEDIUM,11137,Encerrar visualização de 3D para novo participante
12931,MEDIUM,11137,Encerrar visualização de 3D para novo participante
12926,HIGH,8709,Download de relatórios mediante aplicação de filtros
12914,LOW,7130,Enviar objeto 3D
12911,HIGH,8890,Modal de gravação de áudio
12913,HIGH,8890,Modal de gravação de áudio
12906,LOW,8892,Funções do player de áudio para instrutor
12906,LOW,9015,Funções do player de áudio para aluno
12901,LOW,8891,Receber áudio [Desktop]
12901,LOW,11138,Receber áudio [Mobile]
12596,MEDIUM,8918,Restrições de right now
12589,LOW,8633,Ações na listagem de atendimentos
13110,HIGH,7125,Ações de visualizar objeto 3D para técnico de suporte
13125,LOW,8886,Criar salas através de right now
12569,MEDIUM,10027,Limites de caracteres aceitos na edição
12569,MEDIUM,10017,Limites de caracteres aceitos na criação
12531,LOW,10110,Editar Configuração de Cliente com dados válidos
12526,MEDIUM,10390,Editar Configuração de Insumo em uso
12524,MEDIUM,10085,Remover Configuração de Insumo em uso
12530,MEDIUM,10125,Editar Configuração de Cliente com dados inválidos
12528,MEDIUM,10110,Editar Configuração de Cliente com dados válidos
12525,MEDIUM,10105,Criar Configuração de Cliente válida
13137,LOW,10513,Tamanho dos campos
13097,LOW,10116,Mensagem de sucesso ao Salvar
13033,HIGH,10016,Associar 1 palete a 1 Lacre
13107,LOW,10051,Limite de caracteres
13141,HIGH,11298,"Escanear Palete do mesmo Lacre, mas de Nota Fiscal diferente"
13095,LOW,11239,Ordenamento da lista de Lacres no campo Nº do Lacre
13092,MEDIUM,7105,Acessar sala de streaming com dados inválidos
13100,MEDIUM,11205,Permissões de usuários
13111,MEDIUM,9497,Acessar sala de streaming através de diferentes plataformas
13155,LOW,8896,Funções do player de áudio para instrutor
13155,LOW,9024,Funções do player de áudio para aluno
13239,LOW,10344,Presentation of home screen components
12892,HIGH,10661,Teste exploratório na área de 'Usuários'
12890,LOW,10661,Teste exploratório na área de 'Usuários'
12886,HIGH,10661,Teste exploratório na área de 'Usuários'
12885,HIGH,10439,Teste exploratório na área de Aplicações
12884,MEDIUM,10660,Teste exploratório da área de Desenvolvedores
12882,MEDIUM,10660,Teste exploratório da área de Desenvolvedores
12880,LOW,10660,Teste exploratório da área de Desenvolvedores
12877,LOW,10659,Teste exploratório da área de Grupos
12872,LOW,10443,Teste exploratório nas áreas de Categoria
12872,LOW,10650,Teste exploratório nas áreas de Segmentos
12820,LOW,10441,Teste exploratório na área de Empresas
13057,HIGH,10595,Verificar a exibição de Launchers exclusivos do Cliente
13037,LOW,11147,Validar campo 'Logotipo' no cadastro de clientes
13036,LOW,11147,Validar campo 'Logotipo' no cadastro de clientes
13026,HIGH,11126,Validar paginação no Menu com múltiplos Clientes
13023,LOW,11124,Validações do filtro por Clientes (REFATORAR AUT)
12451,LOW,10652,Teste exploratório na área de Tecnologia
12451,LOW,10653,Teste exploratório na área Tipos de Aparelho
12451,LOW,10654,Teste exploratório na área de Família de Aparelhos
12451,LOW,10656,Teste exploratório de Modelos de Aparelhos
12956,HIGH,10329,"Presentation of ""Cover Timeline"" screen components"
13297,MEDIUM,11901,Abrir formulário de Paletes sem Laces disponíveis no sistema
12775,HIGH,10204,Cadastrar Usuários
12777,LOW,10315,Cadastrar Linhas
12988,MEDIUM,10209,Cadastrar Modelos
12989,CRITICAL,10209,Cadastrar Modelos
12989,CRITICAL,10317,Excluir Linhas
12990,CRITICAL,10214,Excluir Usuários
13005,HIGH,10211,Listagem e Busca de Usuários
13007,HIGH,10211,Listagem e Busca de Usuários
13018,CRITICAL,10209,Cadastrar Modelos
13056,MEDIUM,10209,Cadastrar Modelos
13059,LOW,10209,Cadastrar Modelos
13061,LOW,10209,Cadastrar Modelos
13153,LOW,11285,Inserir dados inválidos no cadastro de usuário
12579,HIGH,10404,Erro ao cadastrar aplicativo já cadastrado no grupo
12790,MEDIUM,10403,Cadastrar aplicativo em um grupo
12817,LOW,10656,Teste exploratório de Modelos de Aparelhos
12813,LOW,10654,Teste exploratório na área de Família de Aparelhos
12809,LOW,10653,Teste exploratório na área Tipos de Aparelho
12804,LOW,10652,Teste exploratório na área de Tecnologia
12804,LOW,10653,Teste exploratório na área Tipos de Aparelho
12804,LOW,10654,Teste exploratório na área de Família de Aparelhos
12804,LOW,10656,Teste exploratório de Modelos de Aparelhos
12806,LOW,10652,Teste exploratório na área de Tecnologia
12819,LOW,10441,Teste exploratório na área de Empresas
13058,HIGH,10596,Verificar a exibição de Parâmetros exclusivos do Cliente
12948,HIGH,6274,Log para a ação de Remoção
13039,LOW,11170,Listagem e Busca de Parafusadeiras
12983,MEDIUM,10741,Visualização do Log Description - Modificação
12983,MEDIUM,6273,Log para a ação de Modificação
12971,MEDIUM,6273,Log para a ação de Modificação
13232,HIGH,11467,Desvínculo de um Palete cuja sua NF já foi importada
13150,MEDIUM,10702,Verificações ao VALIDAR
13354,LOW,10619,Informar máquina não cadastrada ao realizar check-out
13349,MEDIUM,11942,Check-in com Tag NFC com conteúdo inválido
13347,MEDIUM,10624,Check-out com Tag NFC com conteúdo inválido
13339,LOW,10610,Check-out no refrigerador com falha de conexão
13267,HIGH,10309,Caracteres aceitos ao logar com usuário AD
13267,HIGH,10298,Login manual com Usuário AD
13200,LOW,9992,Filtrar Cola
13198,LOW,9992,Filtrar Cola
13367,MEDIUM,11327,Criar Perfil de Super Usuário com Sucesso
13348,LOW,11215,Limite de caracteres ao realizar check-in
13348,LOW,11217,Limite de caracteres ao editar lote no check-in
13344,LOW,10779,Check-in no refrigerador com falha de conexão
13289,MEDIUM,10236,Limite de caracteres para os campos de login
12529,LOW,10144,Remover Configuração de Cliente com sucesso
13117,MEDIUM,11271,Editar equipamento com caracteres especiais no campo Descrição
13117,MEDIUM,11270,Criar equipamento com caracteres especiais no campo Descrição
13134,LOW,10017,Limites de caracteres aceitos na criação
13433,LOW,11822,MO Online faltando um Check Essential Part obrigatório na lista de BOM's
13149,LOW,11140,Reimprimir etiquetas com sucesso
13157,LOW,11132,Validar as cores do FEFO para os meses selecionados
13345,LOW,10779,Check-in no refrigerador com falha de conexão
13162,MEDIUM,9995,Limite de caracteres na inserção de Equipamento
13162,MEDIUM,10026,Limite de caracteres na edição de Equipamento
13342,LOW,10610,Check-out no refrigerador com falha de conexão
13275,MEDIUM,10297,Login com código de barras do usuário AD marcando o checkbox Operador
13276,MEDIUM,10220,Login com código de barras do Operador sem marcar o checkbox
13270,MEDIUM,10309,Caracteres aceitos ao logar com usuário AD
13265,MEDIUM,10291,Login com falha de conexão
13264,MEDIUM,10291,Login com falha de conexão
13195,MEDIUM,9969,Filtrar histórico de pasta de solda
13195,MEDIUM,9998,Filtrar histórico de cola
13196,MEDIUM,9998,Filtrar histórico de cola
13196,MEDIUM,9969,Filtrar histórico de pasta de solda
13197,MEDIUM,9970,Filtrar histórico por intervalo de data
13197,MEDIUM,10001,Filtrar histórico de cola por intervalo de data
13193,LOW,9975,Validar barra de status para pasta de solda
13194,LOW,9975,Validar barra de status para pasta de solda
13273,HIGH,10219,Login com código de barras de usuário Operador inválido
13273,HIGH,10296,Login com código de barras de usuário AD inválido
13284,MEDIUM,11371,Presentation of daily records in full screen
13260,MEDIUM,10737,"Action of the native ""Back"" button in the application"
13032,LOW,11145,Validar campo 'Nome' no cadastro de clientes
13318,MEDIUM,11367,Criar Super Usuário Relacionado ao Mesmo Perfil
13336,HIGH,11368,Validações no campo 'Perfil' em Cadastro de Super Usuário
13031,LOW,11145,Validar campo 'Nome' no cadastro de clientes
13022,HIGH,11129,Validação do filtro inválido por Clientes
13054,HIGH,10588,Verificar a exibição de Indicadores exclusivos do Cliente
13021,LOW,11143,Erro ao criar cliente já cadastrado
13016,HIGH,10713,Criar cliente com sucesso
13055,HIGH,10591,Verificar a exibição de Dispositivos exclusivos do Cliente
12826,LOW,10204,Cadastrar Usuários
13505,MEDIUM,10713,Criar cliente com sucesso
13371,HIGH,11093,Replicar Processos
13387,HIGH,11100,Dashboard do Usuário de Produção
13387,HIGH,11905,Dashboard do Usuário de Qualidade
13460,MEDIUM,11093,Replicar Processos
12964,LOW,42,Internacionalização da aplicação
12922,MEDIUM,7473,Adicionar novo scan
12960,HIGH,7473,Adicionar novo scan
9539,LOW,7411,Criar campanha com valores inválidos
12510,MEDIUM,10232,Inserir registro com valores inválidos
10900,MEDIUM,7232,Filtrar jogadores por data
10257,MEDIUM,7236,Ordenação de jogadores mediante aplicação de filtros
10242,MEDIUM,5819,Preenchimento do campo Apps no form Edit Ad Item
10237,MEDIUM,7720,Permissões de usuários para Itens de Publicidade
10237,MEDIUM,7721,Permissões de usuários para Campanhas
10237,MEDIUM,7722,Permissões de usuários para Listagem de participantes
10177,MEDIUM,5818,"Validação do campo ""Start Date"" no form Edit Ad Item"
13673,MEDIUM,3105,Validações dos campos e regras da sessão Categoria no form de criar eventos
10240,MEDIUM,5819,Preenchimento do campo Apps no form Edit Ad Item
10240,MEDIUM,5815,Prenchimento de campos da seção Settings no form Edit Ad Item
10170,MEDIUM,5335,Ordenação da lista de Apps
10161,MEDIUM,2050,Ações de limpar e fechar no menu de filtros de administrador
11075,MEDIUM,8832,Acessar tela de configurações (Tolerância a falhas e recuperabilidade)
12780,CRITICAL,10545,Create meeting successfully
13409,CRITICAL,11903,View messages sent field in the dashboard
13606,HIGH,12048,View transcription time field in the dashboard
13606,HIGH,12096,View Simplified Cost field in the dashboard
13606,HIGH,11903,View messages sent field in the dashboard
13607,MEDIUM,12048,View transcription time field in the dashboard
13608,CRITICAL,11903,View messages sent field in the dashboard
13608,CRITICAL,12048,View transcription time field in the dashboard
13608,CRITICAL,12096,View Simplified Cost field in the dashboard
13609,CRITICAL,12048,View transcription time field in the dashboard
13609,CRITICAL,12096,View Simplified Cost field in the dashboard
13609,CRITICAL,12135,View hosted meeting field in the dashboard
13610,HIGH,12158,Filter the meetings by DATE interval
13611,MEDIUM,12158,Filter the meetings by DATE interval
13616,CRITICAL,12153,View the average meeting time field in the dashboard
13618,HIGH,10545,Create meeting successfully
13619,HIGH,10545,Create meeting successfully
13154,CRITICAL,11110,Send message successfully
13154,CRITICAL,11115,Send audio in a language other than the meeting language
12781,CRITICAL,10545,Create meeting successfully
10999,MEDIUM,8814,Exibição do botão para acessar site interativo quando o convidado já fez o check-in
11022,HIGH,8826,Validação do idioma no Site Interativo
11161,LOW,9048,Exibição do botão da webview quando houver erro no checkin
13259,HIGH,11249,"Presentation of the components of the ""Gallery"" screen"
13574,LOW,7057,Inserir SKU Inválido
13241,MEDIUM,10344,Presentation of home screen components
10924,LOW,4355,Inspeção de usabilidade para convidados
10700,MEDIUM,6060,Atualização da listagem de eventos após convidado ser desabilitado ou removido
10147,LOW,6060,Atualização da listagem de eventos após convidado ser desabilitado ou removido
10699,MEDIUM,8713,Exibição da tela de confirmação de dados
12970,MEDIUM,6274,Log para a ação de Remoção
11154,MEDIUM,9049,Idioma da webview após checkin do convidado
12976,MEDIUM,6274,Log para a ação de Remoção
13307,HIGH,7377,Modificar um registro
13301,HIGH,11427,Modificar um registro com sucesso
13711,HIGH,9598,PPB Rules com Sucesso
13711,HIGH,9599,PPB Rules com valores inválidos
13716,HIGH,9582,Duplicar PPB Rules com sucesso
13716,HIGH,9642,Duplicar PPB Rules com valores inválidos
13726,LOW,11478,Inserir registro com valores inválidos
13726,LOW,11479,Modificar registro com valores inválidos
13723,LOW,9074,Inserir registro com sucesso
13534,HIGH,11252,"Action of the ""share"" button in ""Gallery"" screen"
13306,LOW,8466,Limite de caracteres para os filtros
13245,LOW,9073,Limite de caracteres para os filtros
13705,LOW,8804,Limite de caracteres para os filtros
13302,LOW,11433,Remoção de itens
13702,MEDIUM,8796,Aplicar Filtro com sucesso
13510,LOW,12227,Filtrar com dados válidos
13407,LOW,9428,Colunas existentes no formulário
13255,LOW,9081,Modificar um registro com sucesso
13255,LOW,9074,Inserir registro com sucesso
13559,LOW,8845,Inserir registro com valores inválidos
13603,LOW,8437,Inserir registro com valores inválidos
13561,MEDIUM,7151,Modificar um CFOP excedendo o limite de caracteres
13288,LOW,11420,Limite de caracteres para os filtros
13277,LOW,11414,Aplicar Filtro com sucesso
13701,CRITICAL,12096,View Simplified Cost field in the dashboard
13679,CRITICAL,11903,View messages sent field in the dashboard
13675,CRITICAL,11903,View messages sent field in the dashboard
12979,MEDIUM,6291,Visualização do Log Description - Adição
12979,MEDIUM,10741,Visualização do Log Description - Modificação
12979,MEDIUM,10745,Visualização do Log Description - Remoção
12722,MEDIUM,10076,Limite de caracteres
13258,LOW,9078,Limite de caracteres para a inserção
13258,LOW,9084,Limite de caracteres para a modificação
13580,LOW,8436,Inserir registro com valores inválidos
13712,LOW,8882,PPB Rules com valores inválidos
13712,LOW,12305,Inserir Residual Difference com valores inválidos no PPB Rules
13712,LOW,12318,Modificar Residual Difference com valores inválidos no PPB Rules
13712,LOW,12283,Inserir Surplus com valores inválidos no PPB Rules
13712,LOW,12298,Modificar Surplus com valores inválidos no PPB Rules
13712,LOW,12324,Inserir Productive Steps com valores inválidos
13659,MEDIUM,10232,Inserir registro com valores inválidos
13613,MEDIUM,7025,Inserir um Part com sucesso
13455,CRITICAL,11468,Aferir torque com parafusadeira associada
13658,MEDIUM,10232,Inserir registro com valores inválidos
13808,LOW,7157,"Campo ""Dominio"" no formulário de criação de eventos globais"
13454,MEDIUM,11092,Listagem e Busca de Modelos em Execução
13817,MEDIUM,3435,Filtro da listagem de templates
13489,HIGH,12029,Action of the Rotate 90º Left and Reset buttons in crop screen
13486,HIGH,12013,"Presentation of ""Cropped"" screen components"
13807,HIGH,11468,Aferir torque com parafusadeira associada
13484,LOW,10209,Cadastrar Modelos
13549,MEDIUM,12028,Action of the Close and Done button in crop screen
13751,MEDIUM,12621,"Presentation of ""Timeline"" screen without an internet connection"
13843,LOW,4912,Enquete para convidado (tolerância a falhas e recuperabilidade)
13470,LOW,7130,Enviar objeto 3D
12998,MEDIUM,9010,Receber áudio compartilhado [Desktop]
13178,LOW,7130,Enviar objeto 3D
13201,MEDIUM,8151,Acessar sala com dados inválidos
13211,MEDIUM,11489,Permanência de login do usuário no sistema
13237,MEDIUM,11487,Acessar sala com modal de visualização de 3D minimizado
13467,LOW,8634,Visualizar atendimentos
13468,LOW,8892,Funções do player de áudio para instrutor
13468,LOW,9015,Funções do player de áudio para aluno
13469,MEDIUM,9408,Ações na listagem de participantes
13842,LOW,8792,Alteração dos dados para todos os eventos do convidado
13522,MEDIUM,11117,Visualizar Menu de Clientes
13522,MEDIUM,11124,Validações do filtro por Clientes (REFATORAR AUT)
13639,HIGH,12556,"Validações de ""Grupo"" na criação"
13645,HIGH,12570,Editar usuário com Sucesso
13652,HIGH,12299,Criar Usuário com sucesso
13652,HIGH,12577,Validações no campo Perfil na Edição de Usuário
13652,HIGH,12561,Criar Usuário Relacionado ao Mesmo Perfil
13652,HIGH,12563,Erro ao criar Usuário com Email existente
13652,HIGH,12566,Validações no campo Perfil na criação de Usuário
13652,HIGH,11195,Erro ao criar Super Usuário com e-mail existente
13654,HIGH,12600,Remoção não concluída de Super usuário ao inserir senha errada
13271,LOW,11914,Exportação com sucesso
13759,LOW,12333,Limite de caracteres ao inserir Productive Steps no PPB Rules
13759,LOW,12342,Limite de caracteres ao modificar Productive Step no PPB Rules
13757,HIGH,12327,Inserir Productive Steps sem selecionar cálculo base
13770,MEDIUM,12174,Limite de caracteres na inserção
13770,MEDIUM,12274,Limite de caracteres na modificação
13177,LOW,11274,Cadastrar um novo usuário
13165,MEDIUM,11315,Editar nome de modelo por um nome já cadastrado
13164,MEDIUM,11277,Editar um equipamento com nome já cadastrado
13156,MEDIUM,11301,Cadastrar modelo
13152,CRITICAL,11105,Join meeting after meeting finish
13771,MEDIUM,12694,View the confidence level of each user on each meeting in the dashboard
13752,MEDIUM,12634,Limite de caracteres para modificação
13754,MEDIUM,10346,User interface aesthetics
13769,MEDIUM,12650,Alteração automática de First Group e End Group
13791,MEDIUM,12334,Cenários inválidos
12603,MEDIUM,10347,Installing the PIXIE APP application correctly on the device
13788,MEDIUM,12334,Cenários inválidos
13490,CRITICAL,12028,Action of the Close and Done button in crop screen
13295,MEDIUM,11380,Add a text note to the daily record
13287,HIGH,11371,Presentation of daily records in full screen
13287,HIGH,11380,Add a text note to the daily record
14025,LOW,3028,"Validações do campo ""E-mail para Contato"" do Evento"
13272,HIGH,10346,User interface aesthetics
13996,LOW,10201,Login
13821,HIGH,12458,Notas integradas com sucesso no New PCS
14037,LOW,3342,Validações do campo Latitude na edição do evento
13570,MEDIUM,11350,Access Live Stream Full screen by home screen
12831,HIGH,6123,Logout de sistema [Desktop]
12831,HIGH,11135,Logout de sistema [Mobile]
12869,MEDIUM,10535,Troca de câmera durante transmissão [Mobile]
12879,MEDIUM,11148,Redefinir permissões de dispositivos
12883,HIGH,6247,Acessar e sair de sala de streaming com perfis distintos
12896,MEDIUM,8890,Modal de gravação de áudio
12920,LOW,7127,Visualizar objeto 3D
13463,HIGH,6229,Acessar e sair de sala de streaming com sucesso
12919,HIGH,9338,Enviar novo objeto 3D para técnico de campo
13485,MEDIUM,6229,Acessar e sair de sala de streaming com sucesso
13868,LOW,13057,Verificar internacionalização na tela de suíte
12958,MEDIUM,10329,"Presentation of ""Cover Timeline"" screen components"
12957,MEDIUM,10329,"Presentation of ""Cover Timeline"" screen components"
13878,LOW,12962,Filtrar casos de teste em itens por página na suíte
13870,LOW,13059,Verificar comportamentos do textarea dos steps ao serem expandidos
13254,MEDIUM,11252,"Action of the ""share"" button in ""Gallery"" screen"
13530,LOW,12129,Validar drag-ad-drop na estrutura da árvore
13920,LOW,13097,Verificar ícone de edição
14107,MEDIUM,4795,"Alteração dos dados de um convidado que confirmou presença com ""NÃO"" 14093,MEDIUM,4813,""Alteração de dados com presença já confirmada"
14111,MEDIUM,1998,Exportar convidados selecionados
14112,MEDIUM,4385,"Ação do botão ""back"" para administrador com perfil de convidado"
14123,MEDIUM,5066,Regras dos campos do formulário de confirmação de dados (campo inválido)
14095,MEDIUM,2183,Importação de convidados com as informações dos convidados inválidas
14132,MEDIUM,7350,Exibição das respostas da enquete no card do convidado
14133,MEDIUM,7053,Card de detalhe do convidado que recebeu brinde no evento
12977,MEDIUM,6274,Log para a ação de Remoção
13651,HIGH,12554,"Validações do campo ""Nome"" na criação"
13651,HIGH,12555,"Validações do campo ""Destino"" na criação"
13651,HIGH,11197,Validações no campo 'Nome' em Cadastro de Super Usuário
13651,HIGH,12564,Validações no campo Nome na criação de Usuário
13663,HIGH,12551,Validar Paginação padrão com scroll infinito
13949,HIGH,12665,Criar subpasta de arquivos com sucesso
13965,HIGH,12664,Exibir auditoria do sistema MDM para um cliente
13983,LOW,12554,"Validações do campo ""Nome"" na criação"
13983,LOW,12572,"Validações do campo ""Nome"" na edição"
14004,HIGH,12666,Carregar arquivos em uma pasta
14004,HIGH,12760,Carregar arquivo com mesmo nome de arquvio existente na pasta
14074,HIGH,12551,Validar Paginação padrão com scroll infinito
14091,HIGH,12666,Carregar arquivos em uma pasta
14077,MEDIUM,12551,Validar Paginação padrão com scroll infinito
13370,MEDIUM,11330,Erro ao Criar Perfil de Super Usuário Existente
13888,MEDIUM,12736,Listagem de anos-base
13890,HIGH,12480,Criar usuário
13894,HIGH,12480,Criar usuário
13543,MEDIUM,11394,"Action ""Event History"" and ""Drawer Menu"" buttons after Drag Motion in live Stream by Home Screen"
13246,MEDIUM,11249,"Presentation of the components of the ""Gallery"" screen"
13950,LOW,12700,Validar campos do formulário de submissão de e-kaizen
13948,CRITICAL,12700,Validar campos do formulário de submissão de e-kaizen
13884,LOW,13066,Acessar sala com servidor Kurento indisponível
13934,LOW,12489,Visualizar E-Kaizens
13931,CRITICAL,12487,Criar um E-Kaizen com sucesso
13923,MEDIUM,12716,Listagem de usuários
13921,MEDIUM,12716,Listagem de usuários
13918,HIGH,12483,Editar usuário com sucesso
13898,LOW,12485,Desativar/ativar usuário
13897,MEDIUM,12712,Validações do formulário de criação de usuários
13896,LOW,12712,Validações do formulário de criação de usuários
13895,LOW,12712,Validações do formulário de criação de usuários
14130,LOW,11171,Disponibilizar parafusadeira
14129,MEDIUM,11171,Disponibilizar parafusadeira
13789,MEDIUM,12334,Cenários inválidos
14146,MEDIUM,11093,Replicar Processos
14021,LOW,12697,Página inicial vazia
14015,CRITICAL,12713,Criar ekaizen com sucesso
14008,LOW,12718,Validar campos do formulário de submissão
14154,LOW,12990,Configuração do Dashboard da TV
14163,MEDIUM,11906,Dashboard da TV
14172,HIGH,4837,Ação de envio de e-mail para resetar senha do usuário
13856,MEDIUM,2099,Filtrar administrador por dados pessoais
14028,CRITICAL,11120,Leave meeting successfully
14026,CRITICAL,13113,Send message with Zoom/Skype closed
14026,CRITICAL,11110,Send message successfully
13779,HIGH,11484,Logout successfully
13462,LOW,11093,Replicar Processos
13692,CRITICAL,11171,Disponibilizar parafusadeira
13744,LOW,10209,Cadastrar Modelos
14006,MEDIUM,11092,Listagem e Busca de Modelos em Execução
12891,MEDIUM,10661,Teste exploratório na área de 'Usuários'
14068,HIGH,13123,Realizar Recovery com status 3 e 5
14068,HIGH,13124,Realizar Recovery com status 1
12900,HIGH,10439,Teste exploratório na área de Aplicações
14076,LOW,12666,Carregar arquivos em uma pasta
12878,MEDIUM,10659,Teste exploratório da área de Grupos
12867,HIGH,10656,Teste exploratório de Modelos de Aparelhos
12818,HIGH,10405,Editar aplicativo cadastrado em um grupo
12818,HIGH,10422,Editar mesmo aplicativo cadastrado para outro grupo
12818,HIGH,10423,Editar mesmo aplicativo cadastrado para outro grupo após após aplicação na SmartStore ter sido bloqueada
12818,HIGH,10424,Editar mesmo aplicativo cadastrado para outro grupo após aplicação na SmartStore ter sido excluída
14002,HIGH,13091,Inserir BOM normal com o mesmo kp relation de uma BOM virtual já importada
13982,MEDIUM,13087,Modificação do Target Qty da BOM Virtual
13972,MEDIUM,13110,Status de importação de BOMs Virtuais
13981,MEDIUM,13102,Modificação do Available da BOM Virtual
14039,MEDIUM,12453,Cenários inválidos
14090,HIGH,13136,Recuperação de Seriais de uma MO Removida
14094,HIGH,13137,Recuperação de Seriais que já existentem na MO
13971,MEDIUM,11910,Campos obrigatórios
13509,LOW,12284,Weight Reason vazio
14179,MEDIUM,8823,"Validação da seção ""Delete your information"" da tela ""Configurações"" 14167,MEDIUM,13131,""Validar os dados das colunas - Stages Summary por FG"
14158,MEDIUM,13131,Validar os dados das colunas - Stages Summary por FG
14186,HIGH,11906,Dashboard da TV
14016,MEDIUM,9740,Função do botão Pause/Play
14200,MEDIUM,10319,Cadastrar Configurações com Sucesso
14162,HIGH,12907,Executar o Job com sucesso
12938,LOW,6254,Log para a ação de Adição
12938,LOW,6273,Log para a ação de Modificação
12938,LOW,6274,Log para a ação de Remoção
